FID_parking_and_zoning_all,FID_allzoning_rp,OBJECTID,perimeter,zoning_,zoning_id,zon_new,shape_leng,correction,full_zonin,legendtype,municode,status,created_us,created_da,last_edite,last_edi_1,pghdb_sde_,GlobalID,Shape__Are,Shape__Len,FID_parking_geom_1_rp,F_id,access,amenity,fee,parking,type,name,source,surface,alt_name,building,capacity_disabled,operator,covered,layer,building_levels,capacity,website,addr_housenumber,addr_street,created_by,survey_date,source_geometry,operator_short,operator_type,operator_website,operator_wikidata,operator_wikipedia,addr_city,addr_postcode,addr_state,park_ride,building_colour,check_date,roof_shape,supervised,maxheight,note,description,opening_hours,source_fee,source_opening_hours,network,public_transport,F_relations,source_addr,source_maxheight,check_date_fee,barrier,maxstay,fixme,ele,gnis_feature_id,charge,height,payment_cash,payment_credit_cards,goods,lit,source_capacity,source_name,bicycle,foot,source_building,man_made,wheelchair,phone,bridge,demolished_amenity,building_part,orientation,acreage,squarefootage,FID_PGHNeighborhoodBoundaries,fid_blockg,statefp10,countyfp10,tractce10,blkgrpce10,geoid10,namelsad10,mtfcc10,funcstat10,aland10,awater10,intptlat10,intptlon10,shape_leng_1,fid_neighb,perimeter_1,neighbor_,neighbor_i,hood,hood_no,acres,sqmiles,dpwdiv,unique_id,sectors,shape_le_1,shape_ar_1,page_number,plannerassign,created_user,created_date,last_edited_user,last_edited_date,temp,pghdb_sde_Neighborhood_2010_are,iz_indicator,izstart_year,izstart_month,Shape_Length,Shape_Area
936,351,356,2274.079503720000048,460,460,CP,2274.079503720000048, ,COMMERCIAL PLANNED UNIT DEVELOPMENT,Planned Unit Development,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI.html#PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI_909.02PUPLUNDEDI,Approved, ,, ,,234450.562687350000488,57f27aad-a608-47e4-a6c0-3b033a87e3f5,234450.562744141003350,2274.079503673659929,843,way/668678743,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936755373353551,40805.064063280675327,62,3,42,003,030500,2,420030305002,Block Group 2,G5030,S,284548.000000000000000,0.000000000000000,+40.4403871,-079.9813476,8670.428121619999729,4,136797.979284780012676,57,2139,Crawford-Roberts,24,160.858767190000009,0.251341820000000,3,19,15,15696.759229600000253,7202138.922570000402629,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:24.000,,7202139.000000000000000,,,,974.264417850853647,40805.064063280675327
937,351,356,2274.079503720000048,460,460,CP,2274.079503720000048, ,COMMERCIAL PLANNED UNIT DEVELOPMENT,Planned Unit Development,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI.html#PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI_909.02PUPLUNDEDI,Approved, ,, ,,234450.562687350000488,57f27aad-a608-47e4-a6c0-3b033a87e3f5,234450.562744141003350,2274.079503673659929,844,way/668678744,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475770241127719,20724.551703523418837,62,3,42,003,030500,2,420030305002,Block Group 2,G5030,S,284548.000000000000000,0.000000000000000,+40.4403871,-079.9813476,8670.428121619999729,4,136797.979284780012676,57,2139,Crawford-Roberts,24,160.858767190000009,0.251341820000000,3,19,15,15696.759229600000253,7202138.922570000402629,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:24.000,,7202139.000000000000000,,,,591.345491707065207,19505.764104944966675
938,972,978,14693.787301660000594,477,477,RM-M,14984.857358200000817, ,MULTI-UNIT RESIDENTIAL MODERATE DENSITY,Multi-Unit Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,2150628.991016160231084,307276a1-c6d5-49f8-a25c-39ee5d362fd5,2154106.347473139874637,14703.771705574899897,844,way/668678744,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475770241127719,20724.551703523418837,62,3,42,003,030500,2,420030305002,Block Group 2,G5030,S,284548.000000000000000,0.000000000000000,+40.4403871,-079.9813476,8670.428121619999729,4,136797.979284780012676,57,2139,Crawford-Roberts,24,160.858767190000009,0.251341820000000,3,19,15,15696.759229600000253,7202138.922570000402629,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 12:59:24.000,,7202139.000000000000000,,,,186.533479656651934,1218.775967512132638
781,1033,1039,40681.200307519997295,520,520,EMI,40020.800766499996826, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,12/2/2019 0:00:00,17515336.567675698548555,184e1d68-6ab5-4867-aabf-c7c185078e6f,18532002.559509299695492,44198.714384189501288,878,way/766355553,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821364519935535,35778.638488391879946,78,2,42,003,040200,2,420030402002,Block Group 2,G5030,S,282679.000000000000000,0.000000000000000,+40.4412437,-079.9626107,8260.915501640000002,3,136797.979284780012676,62,2144,West Oakland,88,149.459178199999997,0.233529970000000,3,21,14,18271.426385499999014,5999801.025670000351965,15,Christian Umbach,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:03:11.000,,5999801.500000000000000,,,,794.529875132005827,35778.638488391879946
751,1033,1039,40681.200307519997295,520,520,EMI,40020.800766499996826, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,12/2/2019 0:00:00,17515336.567675698548555,184e1d68-6ab5-4867-aabf-c7c185078e6f,18532002.559509299695492,44198.714384189501288,236,way/240900057,,parking,,multi-storey,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971596627314756,42322.749085830771946,78,2,42,003,040200,2,420030402002,Block Group 2,G5030,S,282679.000000000000000,0.000000000000000,+40.4412437,-079.9626107,8260.915501640000002,3,136797.979284780012676,62,2144,West Oakland,88,149.459178199999997,0.233529970000000,3,21,14,18271.426385499999014,5999801.025670000351965,15,Christian Umbach,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:03:11.000,,5999801.500000000000000,,,,913.575790625803734,42322.749085830771946
777,1033,1039,40681.200307519997295,520,520,EMI,40020.800766499996826, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,12/2/2019 0:00:00,17515336.567675698548555,184e1d68-6ab5-4867-aabf-c7c185078e6f,18532002.559509299695492,44198.714384189501288,824,way/660783964,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331269186965066,14430.085784198277906,78,2,42,003,040200,2,420030402002,Block Group 2,G5030,S,282679.000000000000000,0.000000000000000,+40.4412437,-079.9626107,8260.915501640000002,3,136797.979284780012676,62,2144,West Oakland,88,149.459178199999997,0.233529970000000,3,21,14,18271.426385499999014,5999801.025670000351965,15,Christian Umbach,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:03:11.000,,5999801.500000000000000,,,,917.473679934071129,14430.085784198277906
779,1033,1039,40681.200307519997295,520,520,EMI,40020.800766499996826, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,12/2/2019 0:00:00,17515336.567675698548555,184e1d68-6ab5-4867-aabf-c7c185078e6f,18532002.559509299695492,44198.714384189501288,826,way/660999308,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.555498249136964,67757.503732406141353,78,2,42,003,040200,2,420030402002,Block Group 2,G5030,S,282679.000000000000000,0.000000000000000,+40.4412437,-079.9626107,8260.915501640000002,3,136797.979284780012676,62,2144,West Oakland,88,149.459178199999997,0.233529970000000,3,21,14,18271.426385499999014,5999801.025670000351965,15,Christian Umbach,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:03:11.000,,5999801.500000000000000,,,,1297.146074729679867,67757.503732406141353
782,1033,1039,40681.200307519997295,520,520,EMI,40020.800766499996826, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,12/2/2019 0:00:00,17515336.567675698548555,184e1d68-6ab5-4867-aabf-c7c185078e6f,18532002.559509299695492,44198.714384189501288,879,way/766355554,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205694328062287,52520.044930393196410,78,2,42,003,040200,2,420030402002,Block Group 2,G5030,S,282679.000000000000000,0.000000000000000,+40.4412437,-079.9626107,8260.915501640000002,3,136797.979284780012676,62,2144,West Oakland,88,149.459178199999997,0.233529970000000,3,21,14,18271.426385499999014,5999801.025670000351965,15,Christian Umbach,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:03:11.000,,5999801.500000000000000,,,,1095.279013915580208,52493.619053546572104
793,1033,1039,40681.200307519997295,520,520,EMI,40020.800766499996826, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,12/2/2019 0:00:00,17515336.567675698548555,184e1d68-6ab5-4867-aabf-c7c185078e6f,18532002.559509299695492,44198.714384189501288,1065,way/1112695768,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235082591751752,10240.197696706309216,78,2,42,003,040200,2,420030402002,Block Group 2,G5030,S,282679.000000000000000,0.000000000000000,+40.4412437,-079.9626107,8260.915501640000002,3,136797.979284780012676,62,2144,West Oakland,88,149.459178199999997,0.233529970000000,3,21,14,18271.426385499999014,5999801.025670000351965,15,Christian Umbach,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:03:11.000,,5999801.500000000000000,,,,233.824689127314855,823.108581621002827
799,1026,1032,4666.891765530000157,454,454,R1A-VH,4666.891765530000157, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,,SDE,12/3/2018 0:00:00,449001.658177660021465,c144410b-be60-4b56-8c94-21b782053042,445775.857177734025754,4702.919475378849711,1065,way/1112695768,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235082591751752,10240.197696706309216,78,2,42,003,040200,2,420030402002,Block Group 2,G5030,S,282679.000000000000000,0.000000000000000,+40.4412437,-079.9626107,8260.915501640000002,3,136797.979284780012676,62,2144,West Oakland,88,149.459178199999997,0.233529970000000,3,21,14,18271.426385499999014,5999801.025670000351965,15,Christian Umbach,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:03:11.000,,5999801.500000000000000,,,,390.530349871201338,9417.078101071791025
800,1026,1032,4666.891765530000157,454,454,R1A-VH,4666.891765530000157, ,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,Single-Unit Attached Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,,SDE,12/3/2018 0:00:00,449001.658177660021465,c144410b-be60-4b56-8c94-21b782053042,445775.857177734025754,4702.919475378849711,879,way/766355554,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205694328062287,52520.044930393196410,78,2,42,003,040200,2,420030402002,Block Group 2,G5030,S,282679.000000000000000,0.000000000000000,+40.4412437,-079.9626107,8260.915501640000002,3,136797.979284780012676,62,2144,West Oakland,88,149.459178199999997,0.233529970000000,3,21,14,18271.426385499999014,5999801.025670000351965,15,Christian Umbach,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:03:11.000,,5999801.500000000000000,,,,87.829332618041008,26.423976124050043
773,1033,1039,40681.200307519997295,520,520,EMI,40020.800766499996826, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,12/2/2019 0:00:00,17515336.567675698548555,184e1d68-6ab5-4867-aabf-c7c185078e6f,18532002.559509299695492,44198.714384189501288,820,way/660747072,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280223251153200,12206.524820233404171,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,568.520002051256597,12206.524820233404171
770,1033,1039,40681.200307519997295,520,520,EMI,40020.800766499996826, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,12/2/2019 0:00:00,17515336.567675698548555,184e1d68-6ab5-4867-aabf-c7c185078e6f,18532002.559509299695492,44198.714384189501288,546,way/535864556,,parking,,multi-storey,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.196119455158388,52102.963466699344281,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,946.936812925882236,52102.963466699344281
963,360,365,6141.377479449999555,470,470,RP,6141.377479449999555, ,RESIDENTIAL PLANNED UNIT DEVELOPMENT,Planned Unit Development,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI.html#PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI_909.02PUPLUNDEDI,Approved, ,, ,,2075158.939110389910638,f760163a-874f-407b-a818-08c08c1d3a96,2077056.377136230003089,6129.687436801629701,1099,way/1123805848,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063679672137013,2773.886518288303705,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,309.102956222803130,2773.886518288303705
741,1033,1039,40681.200307519997295,520,520,EMI,40020.800766499996826, ,EDUCATIONAL/MEDICAL INSTITUTION,Educational/Medical Institution,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.03EMEDME*,Approved, ,,SDE,12/2/2019 0:00:00,17515336.567675698548555,184e1d68-6ab5-4867-aabf-c7c185078e6f,18532002.559509299695492,44198.714384189501288,74,way/51384171,,parking,,surface,,OC Lot,local knowledge,,,,,University of Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.468808208661323,107541.285569287225371,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,1554.003083317977143,107541.285569287225371
775,381,386,1697.159095629999911,502,502,RM-H,1697.159095629999911, ,MULTI-UNIT RESIDENTIAL HIGH DENSITY,Multi-Unit Residential,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH903REZODI.html#TOPTITLE,Approved, ,, ,,145006.731401769997319,d31fd23a-09f5-459c-8948-7b7442e69b00,145006.731384276994504,1697.159095607579957,822,way/660777808,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110671028260338,4820.829991020326815,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,281.726998984606269,4820.829991020326815
786,368,373,9052.295157939999626,482,482,P,9052.295157939999626, ,PARKS AND OPEN SPACE,Parks,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.01PPADI,Approved, ,, ,,1171647.047012930037454,d546dcbd-00b0-4e42-9710-3b7d0b69e2cf,1169193.023559570079669,9021.652432548009529,910,way/900337908,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363592271581901,15838.079350107595019,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,643.611934165627417,15838.079350107595019
955,360,365,6141.377479449999555,470,470,RP,6141.377479449999555, ,RESIDENTIAL PLANNED UNIT DEVELOPMENT,Planned Unit Development,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI.html#PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI_909.02PUPLUNDEDI,Approved, ,, ,,2075158.939110389910638,f760163a-874f-407b-a818-08c08c1d3a96,2077056.377136230003089,6129.687436801629701,1091,way/1123805835,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030059226131202,1309.379890275148455,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,171.916036603959867,1309.379890275148455
956,360,365,6141.377479449999555,470,470,RP,6141.377479449999555, ,RESIDENTIAL PLANNED UNIT DEVELOPMENT,Planned Unit Development,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI.html#PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI_909.02PUPLUNDEDI,Approved, ,, ,,2075158.939110389910638,f760163a-874f-407b-a818-08c08c1d3a96,2077056.377136230003089,6129.687436801629701,1092,way/1123805836,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023537252181371,1025.282705020500316,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,156.593018765056712,1025.282705020500316
957,360,365,6141.377479449999555,470,470,RP,6141.377479449999555, ,RESIDENTIAL PLANNED UNIT DEVELOPMENT,Planned Unit Development,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI.html#PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI_909.02PUPLUNDEDI,Approved, ,, ,,2075158.939110389910638,f760163a-874f-407b-a818-08c08c1d3a96,2077056.377136230003089,6129.687436801629701,1093,way/1123805837,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020246956892188,881.957442223720705,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,152.395624863652955,881.957442223720705
958,360,365,6141.377479449999555,470,470,RP,6141.377479449999555, ,RESIDENTIAL PLANNED UNIT DEVELOPMENT,Planned Unit Development,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI.html#PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI_909.02PUPLUNDEDI,Approved, ,, ,,2075158.939110389910638,f760163a-874f-407b-a818-08c08c1d3a96,2077056.377136230003089,6129.687436801629701,1094,way/1123805838,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021131459846064,920.486390894558326,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,165.915265952891644,920.486390894558326
959,360,365,6141.377479449999555,470,470,RP,6141.377479449999555, ,RESIDENTIAL PLANNED UNIT DEVELOPMENT,Planned Unit Development,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI.html#PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI_909.02PUPLUNDEDI,Approved, ,, ,,2075158.939110389910638,f760163a-874f-407b-a818-08c08c1d3a96,2077056.377136230003089,6129.687436801629701,1095,way/1123805839,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026358010901513,1148.154954869902213,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,180.235333192773396,1148.154954869902213
960,360,365,6141.377479449999555,470,470,RP,6141.377479449999555, ,RESIDENTIAL PLANNED UNIT DEVELOPMENT,Planned Unit Development,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI.html#PIZOCO_TITNINEZOCO_ARTIVPLDI_CH909PLDEDI_909.02PUPLUNDEDI,Approved, ,, ,,2075158.939110389910638,f760163a-874f-407b-a818-08c08c1d3a96,2077056.377136230003089,6129.687436801629701,1096,way/1123805845,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014738028840060,641.988536273016621,87,211,42,003,051100,1,420030511001,Block Group 1,G5030,S,183645.000000000000000,0.000000000000000,+40.4416579,-079.9764621,6208.941404539999894,67,136797.979284780012676,56,2138,Terrace Village,83,207.771955920000011,0.324643680000000,3,94,15,19562.578068899998470,9529806.363980000838637,15,Ose Akinlotan,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:58.000,,9529806.000000000000000,,,,115.074529775493687,641.988536273016621
